start;stop;from;from_ip;server;server_dist;server_ping;download;upload;share_url
2016-03-09 10:40:01;2016-03-09 10:41:09;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;29.907 ms;0.69 Mbit/s;0.00 Mbit/s;http://www.speedtest.net/result/0.png
2016-03-09 10:45:01;2016-03-09 10:45:42;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.212 ms;27.31 Mbit/s;0.00 Mbit/s;http://www.speedtest.net/result/0.png
2016-03-09 10:50:01;2016-03-09 10:50:21;;;;;;;;
2016-03-09 10:55:01;2016-03-09 10:56:19;;;;;;;;
2016-03-09 11:00:01;2016-03-09 11:00:43;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;27.562 ms;91.45 Mbit/s;15.71 Mbit/s;http://www.speedtest.net/result/5152709054.png
2016-03-09 11:05:02;2016-03-09 11:06:13;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;34.431 ms;92.97 Mbit/s;19.44 Mbit/s;http://www.speedtest.net/result/5152720946.png
2016-03-09 11:10:01;2016-03-09 11:10:32;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;25.197 ms;92.13 Mbit/s;12.79 Mbit/s;http://www.speedtest.net/result/5152729869.png
2016-03-09 11:15:01;2016-03-09 11:15:30;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;23.551 ms;93.08 Mbit/s;14.74 Mbit/s;http://www.speedtest.net/result/5152740041.png
2016-03-09 11:20:01;2016-03-09 11:20:34;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;25.531 ms;86.48 Mbit/s;19.51 Mbit/s;http://www.speedtest.net/result/5152750503.png
2016-03-09 11:25:01;2016-03-09 11:25:31;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.817 ms;87.34 Mbit/s;19.54 Mbit/s;http://www.speedtest.net/result/5152760763.png
2016-03-09 11:30:01;2016-03-09 11:30:32;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;26.63 ms;86.84 Mbit/s;14.07 Mbit/s;http://www.speedtest.net/result/5152771412.png
2016-03-09 11:35:02;2016-03-09 11:35:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;23.628 ms;91.94 Mbit/s;19.52 Mbit/s;http://www.speedtest.net/result/5152781828.png
2016-03-09 11:40:01;2016-03-09 11:40:32;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.731 ms;93.28 Mbit/s;12.51 Mbit/s;http://www.speedtest.net/result/5152792582.png
2016-03-09 11:45:01;2016-03-09 11:45:31;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.224 ms;92.52 Mbit/s;19.37 Mbit/s;http://www.speedtest.net/result/5152803141.png
2016-03-09 11:50:01;2016-03-09 11:50:37;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.123 ms;40.15 Mbit/s;8.92 Mbit/s;http://www.speedtest.net/result/5152814150.png
2016-03-09 11:55:01;2016-03-09 11:55:33;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.062 ms;93.32 Mbit/s;12.54 Mbit/s;http://www.speedtest.net/result/5152824711.png
2016-03-09 12:00:01;2016-03-09 12:00:39;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;28.938 ms;79.17 Mbit/s;19.37 Mbit/s;http://www.speedtest.net/result/5152835975.png
2016-03-09 12:05:02;2016-03-09 12:05:33;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.975 ms;86.01 Mbit/s;12.24 Mbit/s;http://www.speedtest.net/result/5152846965.png
2016-03-09 12:10:01;2016-03-09 12:10:28;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;25.666 ms;92.76 Mbit/s;17.71 Mbit/s;http://www.speedtest.net/result/5152857405.png
2016-03-09 12:15:01;2016-03-09 12:15:31;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.791 ms;92.50 Mbit/s;14.02 Mbit/s;http://www.speedtest.net/result/5152868400.png
2016-03-09 12:20:01;2016-03-09 12:20:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;29.367 ms;93.10 Mbit/s;19.08 Mbit/s;http://www.speedtest.net/result/5152879330.png
2016-03-09 12:25:01;2016-03-09 12:25:31;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.185 ms;93.03 Mbit/s;14.66 Mbit/s;http://www.speedtest.net/result/5152890535.png
2016-03-09 12:30:01;2016-03-09 12:30:42;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;27.225 ms;92.00 Mbit/s;19.54 Mbit/s;http://www.speedtest.net/result/5152902139.png
2016-03-09 12:35:01;2016-03-09 12:35:34;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.254 ms;93.37 Mbit/s;18.86 Mbit/s;http://www.speedtest.net/result/5152913206.png
2016-03-09 12:40:01;2016-03-09 12:40:28;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;24.772 ms;91.93 Mbit/s;19.46 Mbit/s;http://www.speedtest.net/result/5152924138.png
2016-03-09 12:45:01;2016-03-09 12:45:29;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.297 ms;89.21 Mbit/s;17.57 Mbit/s;http://www.speedtest.net/result/5152935491.png
2016-03-09 12:50:01;2016-03-09 12:50:33;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;24.624 ms;90.79 Mbit/s;19.43 Mbit/s;http://www.speedtest.net/result/5152947084.png
2016-03-09 12:55:01;2016-03-09 12:55:31;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.541 ms;90.79 Mbit/s;11.80 Mbit/s;http://www.speedtest.net/result/5152958580.png
2016-03-09 13:00:01;2016-03-09 13:01:15;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;26.175 ms;92.69 Mbit/s;12.96 Mbit/s;http://www.speedtest.net/result/5152972391.png
2016-03-09 13:05:01;2016-03-09 13:05:31;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;23.375 ms;92.67 Mbit/s;13.27 Mbit/s;http://www.speedtest.net/result/5152982615.png
2016-03-09 13:10:01;2016-03-09 13:10:30;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.536 ms;93.63 Mbit/s;19.51 Mbit/s;http://www.speedtest.net/result/5152994519.png
2016-03-09 13:15:01;2016-03-09 13:15:32;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;27.528 ms;84.09 Mbit/s;19.47 Mbit/s;http://www.speedtest.net/result/5153006644.png
2016-03-09 13:20:01;2016-03-09 13:20:40;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;26.057 ms;90.90 Mbit/s;12.40 Mbit/s;http://www.speedtest.net/result/5153019144.png
2016-03-09 13:25:01;2016-03-09 13:25:33;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;26.409 ms;92.46 Mbit/s;17.23 Mbit/s;http://www.speedtest.net/result/5153031051.png
2016-03-09 13:30:01;2016-03-09 13:30:31;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.061 ms;93.33 Mbit/s;16.67 Mbit/s;http://www.speedtest.net/result/5153043346.png
2016-03-09 13:35:01;2016-03-09 13:35:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.015 ms;90.98 Mbit/s;19.54 Mbit/s;http://www.speedtest.net/result/5153055518.png
2016-03-09 13:40:01;2016-03-09 13:40:31;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.996 ms;92.53 Mbit/s;12.23 Mbit/s;http://www.speedtest.net/result/5153068037.png
2016-03-09 13:45:01;2016-03-09 13:45:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.696 ms;92.37 Mbit/s;19.28 Mbit/s;http://www.speedtest.net/result/5153080554.png
2016-03-09 13:50:01;2016-03-09 13:50:32;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;25.445 ms;88.51 Mbit/s;19.57 Mbit/s;http://www.speedtest.net/result/5153093594.png
2016-03-09 13:55:01;2016-03-09 13:55:29;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.083 ms;90.08 Mbit/s;17.82 Mbit/s;http://www.speedtest.net/result/5153106266.png
2016-03-09 14:00:01;2016-03-09 14:00:39;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.204 ms;93.41 Mbit/s;13.43 Mbit/s;http://www.speedtest.net/result/5153119895.png
2016-03-09 14:05:01;2016-03-09 14:05:36;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;24.847 ms;91.82 Mbit/s;12.65 Mbit/s;http://www.speedtest.net/result/5153133460.png
2016-03-09 14:10:01;2016-03-09 14:10:32;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.358 ms;87.46 Mbit/s;16.85 Mbit/s;http://www.speedtest.net/result/5153146574.png
2016-03-09 14:15:01;2016-03-09 14:15:36;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;26.513 ms;92.50 Mbit/s;14.31 Mbit/s;http://www.speedtest.net/result/5153160071.png
2016-03-09 14:20:01;2016-03-09 14:20:39;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;28.694 ms;89.79 Mbit/s;19.54 Mbit/s;http://www.speedtest.net/result/5153173394.png
2016-03-09 14:25:01;2016-03-09 14:25:32;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.511 ms;91.05 Mbit/s;18.09 Mbit/s;http://www.speedtest.net/result/5153186808.png
2016-03-09 14:30:01;2016-03-09 14:30:29;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.37 ms;86.55 Mbit/s;19.52 Mbit/s;http://www.speedtest.net/result/5153200152.png
2016-03-09 14:35:01;2016-03-09 14:35:27;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;24.31 ms;90.65 Mbit/s;19.34 Mbit/s;http://www.speedtest.net/result/5153213498.png
2016-03-09 14:40:01;2016-03-09 14:40:29;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;26.332 ms;91.62 Mbit/s;17.57 Mbit/s;http://www.speedtest.net/result/5153227054.png
2016-03-09 14:45:01;2016-03-09 14:45:29;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;25.289 ms;93.10 Mbit/s;17.75 Mbit/s;http://www.speedtest.net/result/5153240628.png
2016-03-09 14:50:01;2016-03-09 14:50:31;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.419 ms;90.20 Mbit/s;18.43 Mbit/s;http://www.speedtest.net/result/5153254256.png
2016-03-09 14:55:01;2016-03-09 14:55:30;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;25.789 ms;92.98 Mbit/s;17.45 Mbit/s;http://www.speedtest.net/result/5153268054.png
2016-03-09 15:00:01;2016-03-09 15:00:43;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;27.068 ms;92.46 Mbit/s;13.48 Mbit/s;http://www.speedtest.net/result/5153282538.png
2016-03-09 15:05:01;2016-03-09 15:05:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;23.688 ms;90.25 Mbit/s;18.83 Mbit/s;http://www.speedtest.net/result/5153295932.png
2016-03-09 15:10:01;2016-03-09 15:10:27;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.036 ms;92.73 Mbit/s;19.53 Mbit/s;http://www.speedtest.net/result/5153309482.png
2016-03-09 15:15:01;2016-03-09 15:15:30;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;27.333 ms;92.65 Mbit/s;17.53 Mbit/s;http://www.speedtest.net/result/5153323357.png
2016-03-09 15:20:01;2016-03-09 15:20:34;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;26.188 ms;90.15 Mbit/s;12.75 Mbit/s;http://www.speedtest.net/result/5153337326.png
2016-03-09 15:25:01;2016-03-09 15:25:33;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.069 ms;92.59 Mbit/s;18.17 Mbit/s;http://www.speedtest.net/result/5153350814.png
2016-03-09 15:30:01;2016-03-09 15:30:30;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.513 ms;92.55 Mbit/s;19.60 Mbit/s;http://www.speedtest.net/result/5153364181.png
2016-03-09 15:35:01;2016-03-09 15:35:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.434 ms;91.57 Mbit/s;19.57 Mbit/s;http://www.speedtest.net/result/5153377936.png
2016-03-09 15:40:01;2016-03-09 15:40:33;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;25.322 ms;93.40 Mbit/s;12.34 Mbit/s;http://www.speedtest.net/result/5153391841.png
2016-03-09 15:45:01;2016-03-09 15:45:28;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;26.875 ms;90.83 Mbit/s;19.47 Mbit/s;http://www.speedtest.net/result/5153405684.png
2016-03-09 15:50:01;2016-03-09 15:50:29;SFR;78.126.184.135;SoftLayer Technologies, Inc. (Paris);19.28 km;28.068 ms;86.74 Mbit/s;12.62 Mbit/s;http://www.speedtest.net/result/5153419427.png
2016-03-09 15:55:01;2016-03-09 15:55:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;22.906 ms;91.90 Mbit/s;19.51 Mbit/s;http://www.speedtest.net/result/5153433477.png
2016-03-09 16:00:01;2016-03-09 16:00:34;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.673 ms;91.44 Mbit/s;19.40 Mbit/s;http://www.speedtest.net/result/5153447641.png
2016-03-09 16:05:01;2016-03-09 16:05:26;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;27.575 ms;73.28 Mbit/s;19.58 Mbit/s;http://www.speedtest.net/result/5153461659.png
2016-03-09 16:10:01;2016-03-09 16:10:30;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;27.957 ms;92.60 Mbit/s;19.52 Mbit/s;http://www.speedtest.net/result/5153475619.png
2016-03-09 16:15:01;2016-03-09 16:15:29;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.804 ms;92.43 Mbit/s;17.60 Mbit/s;http://www.speedtest.net/result/5153489449.png
2016-03-09 16:20:01;2016-03-09 16:20:31;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;29.035 ms;89.48 Mbit/s;18.08 Mbit/s;http://www.speedtest.net/result/5153503568.png
2016-03-09 16:25:02;2016-03-09 16:25:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.846 ms;92.53 Mbit/s;19.49 Mbit/s;http://www.speedtest.net/result/5153517734.png
2016-03-09 16:30:01;2016-03-09 16:30:29;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.632 ms;92.72 Mbit/s;19.35 Mbit/s;http://www.speedtest.net/result/5153531836.png
2016-03-09 16:35:01;2016-03-09 16:35:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.031 ms;92.31 Mbit/s;19.53 Mbit/s;http://www.speedtest.net/result/5153546060.png
2016-03-09 16:40:01;2016-03-09 16:40:36;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.637 ms;80.63 Mbit/s;17.16 Mbit/s;http://www.speedtest.net/result/5153560748.png
2016-03-09 16:45:01;2016-03-09 16:45:29;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.501 ms;93.14 Mbit/s;16.82 Mbit/s;http://www.speedtest.net/result/5153574679.png
2016-03-09 16:50:01;2016-03-09 16:50:29;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;27.446 ms;80.02 Mbit/s;18.42 Mbit/s;http://www.speedtest.net/result/5153589391.png
2016-03-09 16:55:01;2016-03-09 16:55:32;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;26.014 ms;63.47 Mbit/s;17.49 Mbit/s;http://www.speedtest.net/result/5153603945.png
2016-03-09 17:00:01;2016-03-09 17:00:29;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;23.419 ms;92.16 Mbit/s;19.52 Mbit/s;http://www.speedtest.net/result/5153618061.png
2016-03-09 17:05:01;2016-03-09 17:05:29;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.415 ms;89.34 Mbit/s;17.24 Mbit/s;http://www.speedtest.net/result/5153633170.png
2016-03-09 17:10:01;2016-03-09 17:10:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;22.992 ms;92.42 Mbit/s;19.56 Mbit/s;http://www.speedtest.net/result/5153647604.png
2016-03-09 17:15:01;2016-03-09 17:15:23;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;26.751 ms;86.10 Mbit/s;17.06 Mbit/s;http://www.speedtest.net/result/5153661817.png
2016-03-09 17:20:01;2016-03-09 17:20:28;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;25.134 ms;88.31 Mbit/s;19.51 Mbit/s;http://www.speedtest.net/result/5153676320.png
2016-03-09 17:25:01;2016-03-09 17:25:32;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.336 ms;92.43 Mbit/s;19.31 Mbit/s;http://www.speedtest.net/result/5153690795.png
2016-03-09 17:30:01;2016-03-09 17:30:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;23.583 ms;93.30 Mbit/s;19.22 Mbit/s;http://www.speedtest.net/result/5153704539.png
2016-03-09 17:35:01;2016-03-09 17:35:31;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;25.5 ms;89.67 Mbit/s;19.26 Mbit/s;http://www.speedtest.net/result/5153718932.png
2016-03-09 17:40:01;2016-03-09 17:40:28;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;27.487 ms;89.60 Mbit/s;19.18 Mbit/s;http://www.speedtest.net/result/5153732924.png
2016-03-09 17:45:01;2016-03-09 17:45:28;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;28.687 ms;92.71 Mbit/s;19.53 Mbit/s;http://www.speedtest.net/result/5153747164.png
2016-03-09 17:50:01;2016-03-09 17:50:35;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.277 ms;63.77 Mbit/s;19.48 Mbit/s;http://www.speedtest.net/result/5153761556.png
2016-03-09 17:55:02;2016-03-09 17:55:31;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.319 ms;89.99 Mbit/s;19.52 Mbit/s;http://www.speedtest.net/result/5153775483.png
2016-03-09 18:00:01;2016-03-09 18:00:37;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;26.108 ms;86.76 Mbit/s;19.30 Mbit/s;http://www.speedtest.net/result/5153790021.png
2016-03-09 18:05:01;2016-03-09 18:05:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.999 ms;90.41 Mbit/s;19.10 Mbit/s;http://www.speedtest.net/result/5153804353.png
2016-03-09 18:10:01;2016-03-09 18:10:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;28.687 ms;90.82 Mbit/s;19.55 Mbit/s;http://www.speedtest.net/result/5153818416.png
2016-03-09 18:15:01;2016-03-09 18:15:33;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.714 ms;92.86 Mbit/s;17.20 Mbit/s;http://www.speedtest.net/result/5153832640.png
2016-03-09 18:20:01;2016-03-09 18:20:25;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.076 ms;91.83 Mbit/s;18.40 Mbit/s;http://www.speedtest.net/result/5153846287.png
2016-03-09 18:25:01;2016-03-09 18:25:32;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;28.895 ms;85.10 Mbit/s;17.59 Mbit/s;http://www.speedtest.net/result/5153860445.png
2016-03-09 18:30:01;2016-03-09 18:30:34;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.822 ms;93.30 Mbit/s;17.00 Mbit/s;http://www.speedtest.net/result/5153874229.png
2016-03-09 18:35:01;2016-03-09 18:35:32;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;26.01 ms;91.65 Mbit/s;16.26 Mbit/s;http://www.speedtest.net/result/5153887895.png
2016-03-09 18:40:01;2016-03-09 18:40:27;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.667 ms;92.90 Mbit/s;19.30 Mbit/s;http://www.speedtest.net/result/5153901258.png
2016-03-09 18:45:01;2016-03-09 18:45:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.151 ms;88.52 Mbit/s;19.54 Mbit/s;http://www.speedtest.net/result/5153914828.png
2016-03-09 18:50:01;2016-03-09 18:50:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;23.246 ms;92.16 Mbit/s;18.51 Mbit/s;http://www.speedtest.net/result/5153928323.png
2016-03-09 18:55:01;2016-03-09 18:55:32;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.367 ms;90.28 Mbit/s;13.16 Mbit/s;http://www.speedtest.net/result/5153942109.png
2016-03-09 19:00:01;2016-03-09 19:01:17;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.185 ms;91.80 Mbit/s;19.41 Mbit/s;http://www.speedtest.net/result/5153957907.png
2016-03-09 19:05:01;2016-03-09 19:05:31;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;26.594 ms;91.01 Mbit/s;14.03 Mbit/s;http://www.speedtest.net/result/5153969320.png
2016-03-09 19:10:01;2016-03-09 19:10:30;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;26.513 ms;90.47 Mbit/s;19.56 Mbit/s;http://www.speedtest.net/result/5153982439.png
2016-03-09 19:15:01;2016-03-09 19:15:34;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.148 ms;90.97 Mbit/s;16.69 Mbit/s;http://www.speedtest.net/result/5153995647.png
2016-03-09 19:20:01;2016-03-09 19:20:31;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.851 ms;92.67 Mbit/s;13.52 Mbit/s;http://www.speedtest.net/result/5154008380.png
2016-03-09 19:25:01;2016-03-09 19:25:29;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;25.495 ms;88.15 Mbit/s;19.56 Mbit/s;http://www.speedtest.net/result/5154021147.png
2016-03-09 19:30:01;2016-03-09 19:30:32;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;26.794 ms;93.12 Mbit/s;19.33 Mbit/s;http://www.speedtest.net/result/5154034538.png
2016-03-09 19:35:01;2016-03-09 19:35:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.828 ms;89.73 Mbit/s;19.46 Mbit/s;http://www.speedtest.net/result/5154047560.png
2016-03-09 19:40:01;2016-03-09 19:40:33;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;30.592 ms;93.28 Mbit/s;17.46 Mbit/s;http://www.speedtest.net/result/5154060842.png
2016-03-09 19:45:01;2016-03-09 19:45:27;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;28.038 ms;92.54 Mbit/s;19.43 Mbit/s;http://www.speedtest.net/result/5154073693.png
2016-03-09 19:50:01;2016-03-09 19:50:32;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.071 ms;91.19 Mbit/s;18.45 Mbit/s;http://www.speedtest.net/result/5154086725.png
2016-03-09 19:55:01;2016-03-09 19:55:32;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;28.231 ms;85.60 Mbit/s;19.09 Mbit/s;http://www.speedtest.net/result/5154099286.png
2016-03-09 20:00:01;2016-03-09 20:00:36;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;28.31 ms;89.86 Mbit/s;19.20 Mbit/s;http://www.speedtest.net/result/5154112483.png
2016-03-09 20:05:01;2016-03-09 20:05:31;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;25.979 ms;89.92 Mbit/s;18.96 Mbit/s;http://www.speedtest.net/result/5154125027.png
2016-03-09 20:10:01;2016-03-09 20:10:30;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.899 ms;92.79 Mbit/s;19.49 Mbit/s;http://www.speedtest.net/result/5154137398.png
2016-03-09 20:15:01;2016-03-09 20:15:35;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;27.327 ms;80.03 Mbit/s;11.66 Mbit/s;http://www.speedtest.net/result/5154149716.png
2016-03-09 20:20:01;2016-03-09 20:20:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.37 ms;92.85 Mbit/s;19.35 Mbit/s;http://www.speedtest.net/result/5154161366.png
2016-03-09 20:25:01;2016-03-09 20:25:28;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;27.691 ms;91.59 Mbit/s;18.58 Mbit/s;http://www.speedtest.net/result/5154173277.png
2016-03-09 20:30:01;2016-03-09 20:30:41;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;28.611 ms;90.83 Mbit/s;18.85 Mbit/s;http://www.speedtest.net/result/5154185458.png
2016-03-09 20:35:01;2016-03-09 20:35:37;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.936 ms;93.13 Mbit/s;3.19 Mbit/s;http://www.speedtest.net/result/5154197202.png
2016-03-09 20:40:01;2016-03-09 20:40:36;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;26.663 ms;91.86 Mbit/s;12.89 Mbit/s;http://www.speedtest.net/result/5154209001.png
2016-03-09 20:45:01;2016-03-09 20:45:47;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;38.982 ms;87.59 Mbit/s;12.16 Mbit/s;http://www.speedtest.net/result/5154221155.png
2016-03-09 20:50:01;2016-03-09 20:50:30;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;26.847 ms;92.48 Mbit/s;19.42 Mbit/s;http://www.speedtest.net/result/5154231946.png
2016-03-09 20:55:01;2016-03-09 20:55:39;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.951 ms;91.55 Mbit/s;8.17 Mbit/s;http://www.speedtest.net/result/5154243486.png
2016-03-09 21:00:02;2016-03-09 21:00:44;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;29.179 ms;89.67 Mbit/s;17.06 Mbit/s;http://www.speedtest.net/result/5154255065.png
2016-03-09 21:05:01;2016-03-09 21:05:28;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;25.258 ms;91.35 Mbit/s;18.95 Mbit/s;http://www.speedtest.net/result/5154265694.png
2016-03-09 21:10:01;2016-03-09 21:10:29;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;24.384 ms;85.74 Mbit/s;19.17 Mbit/s;http://www.speedtest.net/result/5154276545.png
2016-03-09 21:15:01;2016-03-09 21:15:28;SFR;78.126.184.135;Proceau (Nanterre);8.78 km;25.083 ms;93.03 Mbit/s;19.46 Mbit/s;http://www.speedtest.net/result/5154287113.png
2016-03-09 21:20:01;2016-03-09 21:20:28;SFR;78.126.184.135;fdcservers.net (Paris);19.28 km;25.143 ms;91.87 Mbit/s;19.57 Mbit/s;http://www.speedtest.net/result/5154297888.png
2016-03-09 21:25:01;2016-03-09 21:25:36;SFR;78.126.184.135;FreeMobile (Paris);19.28 km;28.093 ms;90.51 Mbit/s;19.29 Mbit/s;http://www.speedtest.net/result/5154308470.png
